CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure
15692926,Toscani,498,Germany,Male,25,8
15813741,Nnachetam,549,Spain,Male,25,6
15698474,Sagese,601,Germany,Female,54,1
15568595,Fleming,544,France,Male,64,9
15603065,Grubb,751,France,Female,30,6
15592937,Napolitani,632,Germany,Female,41,3
15699637,Anenechi,694,Spain,Male,57,8
15667215,Chandler,678,France,Male,31,2
15788659,Howells,695,France,Male,46,4
15763218,Akeroyd,661,France,Female,41,1
15645772,Onwumelu,661,France,Male,33,9
15725511,Wallace,559,France,Female,31,3
15575024,Uwaezuoke,503,France,Male,29,3
15640825,Loyau,695,Spain,Male,46,3
15662397,Small,640,France,Female,42,5
15576368,Bledsoe,624,Germany,Female,48,3
15674991,Kao,667,France,Male,42,9
15721024,Wickens,642,France,Male,26,0
15745621,Wertheim,640,Spain,Female,32,6
15642394,He,529,Spain,Male,35,5
15754605,Jarvis,563,France,Female,39,5
15607040,P'an,593,Spain,Female,38,4
15715142,Repina,739,Germany,Male,45,7
15810978,Pugliesi,788,Spain,Female,70,1
15668886,Blakey,684,Spain,Female,38,3
15780804,Nucci,482,France,Male,55,5
15613880,Higinbotham,591,Spain,Male,58,5
15775238,Achebe,651,Germany,Female,41,4
15786905,Russo,749,Germany,Female,40,8
15747867,Trevisani,583,France,Male,24,9
15600337,Dobie,661,Spain,Male,42,2
15801277,Maccallum,715,France,Female,31,2
15579334,Watkins,769,Germany,Female,45,5
15802741,Mitchel,625,France,Female,51,7
15720649,Ferdinand,641,France,Female,36,5
15589493,Otitodilinna,716,Germany,Male,27,1
15688251,Mamelu,767,France,Male,43,1
15665238,Beneventi,745,Germany,Male,36,8
15740900,Perrodin,589,France,Male,34,6
15681068,Chinagorom,796,France,Female,45,2
15748625,Napolitano,664,France,Male,57,6
15727299,Edgar,445,Spain,Male,62,1
15620204,Walker,543,Germany,Female,57,1
15669516,Steele,746,Spain,Male,36,2
15736534,Elkins,742,Germany,Male,33,0
15803457,Hao,750,France,Female,32,5
15659098,Toscano,669,France,Male,30,7
15603436,Savage,594,Spain,Female,49,2
15566292,Okwuadigbo,574,Spain,Male,36,1
15808621,Mordvinova,659,Germany,Male,36,2
15580148,Welch,750,Germany,Male,40,5
15776231,Kent,626,Germany,Male,35,4
15773809,Campbell,620,France,Male,42,4
15649423,Cooper,580,France,Female,35,8
15734886,Mazzi,686,France,Female,34,3
15722548,Fisher,540,France,Male,48,0
15650288,Summers,634,Germany,Male,35,6
15629448,Brady,632,Spain,Male,38,1
15716164,Nicholls,501,France,Female,41,3
15807609,Yuan,650,Spain,Female,25,3
15578977,Robinson,786,France,Male,34,9
15677369,Golubov,554,Germany,Female,37,4
15804072,Chen,701,Spain,Female,42,5
15696859,Oldham,474,France,Male,45,10
15653780,Kambinachi,621,France,Female,43,5
15721658,Fleming,672,Spain,Female,56,2
15578761,Cunningham,459,Spain,Female,42,6
15736879,Obinna,669,France,Male,23,1
15571973,Chinwemma,776,France,Female,38,2
15626742,Carpenter,694,France,Male,36,3
15672692,Yin,787,France,Female,42,10
15673570,Olsen,580,France,Male,37,9
15767432,Ts'ai,711,France,Female,25,7
15654238,Jen,673,France,Female,40,5
15612525,Preston,499,France,Female,57,1
15812750,Ozioma,591,France,Male,24,6
15790757,Cody,769,France,Female,25,10
15723873,Ponomarev,657,Spain,Male,31,3
15744607,Martin,738,Germany,Male,43,9
15612966,Milani,545,Germany,Female,60,7
15784209,Tang,497,France,Male,47,6
15794278,Romani,816,Spain,Male,67,6
15766741,McIntyre,525,France,Male,36,2
15661036,Davis,725,France,Male,46,6
15705639,Onyemauchechukwu,692,France,Female,28,8
15637414,Gell,618,France,Female,24,7
15716835,Rossi,546,France,Male,24,8
15696231,Chiwetelu,635,France,Male,29,7
15641675,Kirillova,611,France,Female,49,2
15670755,Shaw,650,France,Male,60,8
15640059,Smith,606,France,Male,40,5
15787619,Hsieh,844,France,Male,18,2
15587535,Onyemauchechukwu,450,Spain,Female,46,5
15813034,Martin,727,Spain,Male,38,2
15698839,Okwudilichukwu,460,Germany,Male,46,4
15790314,Onuoha,649,France,Male,41,0
15634245,Muecke,758,Germany,Female,47,9
15677305,Hsieh,490,France,Female,35,7
15661526,Anderson,815,Germany,Male,37,2
15685997,Azubuike,838,Spain,Female,39,5
15660101,Nnonso,803,France,Male,31,9
15637979,Fuller,664,Germany,Female,36,2
15815364,Ashley,736,Spain,Female,28,2
15647099,Ts'ui,633,France,Female,37,9
15625944,Buccho,664,France,Male,58,5
15583212,Chidozie,600,France,Female,43,5
15582741,Maclean,693,France,Female,35,5
15637876,Burns,663,Germany,Female,36,6
15622750,Chu,742,Germany,Female,21,1
15672056,Kenenna,710,Germany,Male,43,2
15812351,Beluchi,710,Spain,Female,27,2
15810864,Williamson,700,France,Female,82,2
15677921,Bobrov,720,Germany,Male,60,9
15724296,Kerr,684,Spain,Male,41,2
15685329,McKenzie,531,France,Female,63,1
15584091,Pitts,742,Germany,Female,36,2
15640442,Standish,717,France,Male,31,4
15639314,Cartwright,589,France,Male,32,2
15685320,Johnstone,767,France,Male,36,3
15789158,Nikitina,636,Germany,Male,49,6
15752137,McElroy,648,France,Male,33,7
15712551,Shen,622,Germany,Female,58,7
15628936,Archer,692,Spain,Male,28,9
15797227,Otutodilinna,754,France,Male,28,8
15769974,Shih,679,Spain,Female,35,8
15737051,Denisov,639,France,Male,27,8
15585595,Owens,774,France,Female,28,1
15654060,P'eng,517,France,Male,41,2
15745196,Verco,571,France,Female,35,8
15571221,Bergamaschi,747,Germany,Male,58,7
15660155,Lorenzo,792,Spain,Male,36,5
15605284,Outtrim,688,France,Male,26,1
15694366,Hou,714,Germany,Male,42,2
15600739,Galkin,562,Spain,Female,35,0
15653253,Pagnotto,704,Spain,Male,48,8
15763431,Echezonachukwu,698,France,Male,36,2
15643696,Young,611,France,Male,49,3
15707473,Summers,850,Germany,Female,48,6
15769504,Munro,743,Germany,Female,34,1
15776807,Brennan,654,France,Male,29,1
15686870,Ball,761,Germany,Male,36,8
15668747,Virgo,702,France,Female,46,9
15766908,Trevisani,488,Germany,Male,32,3
15570134,Padovano,683,France,Female,35,6
15567367,Tao,601,Germany,Female,42,9
15747542,Perez,605,France,Male,52,7
15762238,Fraser,671,Germany,Female,44,0
15681554,Alley,614,Germany,Female,31,7
15712825,Howells,511,Spain,Female,29,9
15640280,Cameron,850,France,Male,39,4
15756026,Hooper,790,Spain,Female,46,9
15613319,Rice,793,France,Female,33,0
15798906,Cox,628,France,Male,69,5
15708917,Martin,598,Germany,Male,53,10
15778463,Ikenna,657,France,Female,37,6
15699430,Davide,618,France,Female,35,10
15649992,Alexander,681,Spain,Male,65,7
15578980,Piazza,516,Spain,Female,33,3
15775306,Ni,421,Germany,Male,28,8
15641655,Black,700,France,Female,26,2
15619708,Harker,745,France,Male,25,5
15734565,Hughes,696,France,Male,29,8
15806438,Chiabuotu,580,Germany,Female,42,2
15591969,Kuo,497,Spain,Male,27,9
15747807,Gallagher,720,France,Female,43,6
15596939,Calabresi,659,Germany,Male,36,4
15716155,Shaw,841,France,Female,36,5
15765311,Zhirov,642,Spain,Male,34,8
15757811,Lloyd,732,Spain,Female,69,9
15603830,Palmer,600,Spain,Male,36,4
15660602,Ch'eng,464,Germany,Male,33,8
15660535,Avent,680,France,Female,47,5
15666633,Huang,758,Spain,Male,56,1
15596914,Shaw,630,Germany,Female,31,2
15639788,Yuan,577,France,Female,39,10
15695846,Hawkins,684,France,Female,34,6
15726234,Trentini,708,Spain,Female,41,5
15797964,Cameron,732,Germany,Female,29,1
15625881,Koehler,634,Germany,Male,37,3
15780628,Wu,633,France,Female,30,6
15575883,Manna,559,France,Male,34,2
15585036,Okoli,694,Spain,Female,37,3
15589488,Ch'eng,686,Germany,Female,56,5
15585888,Nwokezuike,553,Spain,Female,48,3
15727915,Artemiev,507,France,Male,36,4
15707567,Esposito,732,Germany,Male,50,6
15737792,Abbie,818,France,Female,31,1
15599433,Fanucci,660,Germany,Male,35,8
15672012,Jen,773,Spain,Female,41,5
15806983,Moss,640,France,Male,44,3
15592222,Lo,505,France,Male,49,7
15608968,Averyanov,714,Germany,Male,21,6
15586959,Unaipon,468,France,Female,42,5
15646558,Clamp,611,Spain,Male,51,1
15725811,Lim,705,France,Male,25,0
15572265,Wu,646,Germany,Male,46,1
15794048,Wan,667,Germany,Female,48,1
15677610,Chambers,511,Germany,Female,41,8
15745012,Pettit,653,France,Female,43,6
15601589,Baresi,675,France,Female,57,8
15686436,Newbery,523,Spain,Male,32,4
15693864,Iheanacho,567,Germany,Female,49,5
15760550,Duncan,741,Spain,Male,39,7
15686137,Barry,456,Spain,Male,32,9
15809087,Landry,598,France,Male,64,1
15807663,McGregor,667,France,Male,43,8
15809100,Nucci,548,France,Female,32,2
15794916,Pirogov,725,France,Male,41,7
15614215,Oguejiofor,717,France,Male,53,6
15805449,Ugochukwu,594,France,Male,38,4
15686983,Rohu,678,Germany,Female,25,10
15808017,Cary,545,France,Male,38,1
15756804,O'Loghlen,636,France,Female,48,1
15646810,Quinn,603,Germany,Male,44,6
15710424,Page,435,France,Male,36,4
15799422,Evans,535,France,Female,40,8
15692750,McGregor,629,Germany,Female,45,7
15794549,Andrews,722,France,Female,35,2
15803764,Stanley,561,France,Male,28,7
15674840,Chiazagomekpere,645,France,Female,38,5
15653762,Chidiebele,501,France,Female,39,9
15581229,Gregory,502,Germany,Female,32,1
15800228,Bednall,652,Spain,Female,42,4
15656333,Jen,574,France,Female,33,3
15697497,She,518,France,Female,45,9
15585362,Simmons,749,France,Female,60,6
15571928,Fraser,679,France,Female,43,4
15785519,May,565,France,Male,36,6
15743007,Seabrook,643,France,Female,45,4
15777211,Herrera,515,France,Male,65,7
15721935,Kincaid,521,France,Male,25,7
15591711,Sleeman,739,Spain,Male,38,0
15625021,Hung,585,France,Male,42,2
15702968,Artemieva,733,Germany,Male,74,3
15600462,Barwell,542,France,Female,43,8
15768104,Wright,788,Spain,Male,37,8
15780140,Bellucci,435,Germany,Male,32,2
15585255,Moore,577,France,Male,42,9
15772781,Ball,703,France,Female,51,3
15669987,Sung,728,Germany,Female,35,8
15697000,Mello,728,Germany,Male,32,5
15733119,Mistry,718,France,Male,35,8
15782390,T'ien,621,France,Female,40,6
15654700,Fallaci,523,France,Female,40,2
15632210,Hill,657,Germany,Male,25,2
15642041,Burns,727,Germany,Male,40,1
15709737,Hunter,643,France,Male,36,7
15792388,Li,645,France,Female,48,7
15786014,Ku,568,France,Male,28,5
15794580,Ch'en,599,France,Male,58,4
15675964,Chukwukadibia,672,France,Female,45,9
15814275,Zikoranachidimma,685,France,Male,33,6
15724848,Oluchukwu,516,France,Female,46,1
15754713,Rivera,685,Spain,Male,31,10
15693814,Niu,806,Spain,Male,25,7
15599660,Bennett,604,France,Male,36,6
15746490,Wollstonecraft,648,Spain,Female,53,6
15566091,Thomsen,545,Spain,Female,32,4
15655961,Palermo,756,Germany,Male,27,1
15710404,Chinwendu,569,France,Male,35,10
15775625,McKenzie,596,France,Male,47,6
15792328,James,475,France,Male,39,6
15719856,Lamb,646,France,Female,45,3
15593773,Olejuru,784,Spain,Male,35,3
15733114,Hay,552,Spain,Male,45,9
15797748,Lu,729,France,Male,44,5
15743411,Chiawuotu,609,Spain,Male,61,1
15753337,Yeates,555,France,Male,51,5
15601026,Gallagher,572,Germany,Female,19,1
15658485,Heath,785,France,Female,34,9
15636731,Ts'ai,714,Germany,Female,36,1
15628303,Thurgood,738,Spain,Male,35,3
15633461,Pai,639,Germany,Male,38,5
15677135,Lorenzo,520,Germany,Male,61,8
15590876,Knupp,764,France,Female,24,7
15790782,Baryshnikov,661,Spain,Male,39,6
15700476,Azubuike,564,Germany,Male,41,9
15634141,Shephard,708,Germany,Female,42,8
15737795,Scott,512,Spain,Male,36,1
15790299,Williamson,592,Spain,Male,37,9
15675316,Avdeeva,619,France,Female,38,3
15613630,Tang,775,France,Male,52,8
15662100,Hsu,850,Germany,Female,44,5
15668032,Buchanan,577,France,Female,37,4
15599289,Yeh,724,France,Female,37,10
15754084,Palazzi,710,Spain,Male,35,1
15676521,Y?an,696,France,Female,31,8
15804586,Lin,376,France,Female,46,6
15781465,Schofield,675,Germany,Female,29,8
15729362,Lombardi,745,France,Male,36,8
15709295,Wall,697,Spain,Female,25,5
15745324,Milani,599,Spain,Female,39,4
15741336,Ejimofor,715,France,Female,38,5
15783659,Blackburn,659,France,Male,67,4
15620981,Wickham,684,France,Female,48,3
15630328,Bird,635,France,Female,48,8
15785899,Ch'en,789,Germany,Male,33,8
15606149,Wood,571,Germany,Female,66,9
15671139,Brizendine,694,Spain,Male,39,0
15660429,Ch'in,665,Spain,Female,42,2
15571002,Yusupov,706,France,Female,44,4
15631681,Jibunoh,807,Spain,Female,43,0
15731522,Ts'ui,771,Spain,Female,67,8
15619529,Ndukaku,531,Spain,Male,27,8
15628034,Wilder,629,France,Female,37,6
15686164,Maclean,850,Germany,Female,31,1
15582797,Ch'iu,685,Spain,Male,35,4
15753831,Cox,642,Spain,Male,32,7
15731815,Nepean,529,Spain,Male,63,4
15580956,McNess,683,Germany,Female,43,4
15602084,Coles,663,France,Female,42,5
15589805,Benson,563,France,Female,34,6
15720893,Gilbert,637,Spain,Female,34,9
15641009,Wilhelm,544,France,Male,37,3
15605926,Sinclair,649,Germany,Male,70,9
15805955,L?,638,France,Female,48,10
15801488,Buckner,723,France,Male,25,3
15605918,Padovesi,635,Germany,Male,43,5
15779711,Gray,750,Spain,Female,38,7
15705620,Lu,730,France,Male,34,5
15685357,Wright,750,Spain,Female,36,8
15570060,Palerma,586,France,Female,43,8
15582616,Y?an,520,France,Female,38,4
15799515,Wei,652,France,Female,48,8
15642937,Padovesi,550,France,Female,46,7
15624729,Tsao,594,France,Male,27,0
15566156,Franklin,749,Germany,Female,44,0
15792360,Clark,668,France,Male,32,7
15807008,McGregor,614,Germany,Female,35,6
15704770,Pan,773,France,Male,25,1
15756475,Kenniff,551,Germany,Male,31,9
15655339,Spencer,566,France,Male,36,1
15613749,Lees,569,Spain,Male,34,0
15664521,David,659,Spain,Male,31,7
15681206,Hsing,722,France,Female,49,3
15745527,Burke,655,France,Male,37,5
15806926,Watson,615,France,Female,35,2
15724563,Hawkins,752,Germany,Female,42,3
15782899,Ginn,661,Spain,Female,28,7
15623521,Sozonov,838,Spain,Male,43,9
15810218,Sun,610,Spain,Male,29,9
15645621,Hunter,811,Spain,Male,44,3
15608114,Manfrin,587,Spain,Male,62,7
15659557,Artamonova,811,Germany,Female,28,4
15787772,Hansen,759,France,Female,38,1
15691111,Pai,648,Germany,Female,42,8
15592089,Larsen,788,France,Female,43,10
15633897,Owen,725,Germany,Male,39,1
15701301,Murphy,646,France,Female,42,3
15723685,Ekechukwu,601,Germany,Female,26,7
15701602,Ayers,521,Germany,Male,52,5
15739189,Johnson,561,Spain,Female,33,6
15573086,Millar,564,France,Male,42,7
15569050,Farrell,444,France,Male,45,6
15750765,Sanders,650,Spain,Male,71,0
15799811,Herrera,724,France,Male,40,10
15698442,Eberechukwu,719,Spain,Male,35,3
15655274,Bardin,548,France,Female,29,4
15603594,Nwankwo,635,Spain,Male,24,4
15585961,Talbot,496,Spain,Female,43,3
15686936,McGregor,676,France,Female,37,5
15770424,Onyeorulu,541,Germany,Male,40,7
15587451,Goold,778,Germany,Male,41,7
15602010,Zikoranaudodimma,850,Germany,Female,45,5
15600583,Garner,633,France,Male,31,1
15654673,Onyinyechukwuka,625,France,Male,49,6
15717164,Genovese,485,Spain,Male,32,6
15765014,Mai,547,France,Female,48,1
15682639,Marshall,642,France,Male,32,3
15729279,Naylor,718,France,Female,25,4
15759805,Pinto,582,France,Female,32,4
15767864,Fulton,628,France,Male,33,6
15769948,Palerma,737,Germany,Male,35,0
15686345,McCaffrey,828,Spain,Male,34,9
15688071,Collins,609,Spain,Male,53,10
15681174,Zuev,730,France,Male,39,1
15667521,Crawford,631,France,Female,22,3
15750243,Genovese,830,Spain,Male,40,4
15695475,Maclean,645,France,Male,29,1
15689176,Fabro,663,France,Male,46,3
15652955,Price,678,Spain,Male,30,0
15668958,Chatfield,521,France,Male,30,2
15631054,Volkova,625,France,Female,24,1
15581479,Archer,523,France,Male,30,1
15577478,Ch'iu,714,France,Female,72,3
15780870,McKay,580,Spain,Male,67,3
15692317,Craig,722,France,Male,30,5
15593969,Abramovich,630,Spain,Female,39,7
15570417,Chien,579,France,Male,35,1
15779059,Timms,670,France,Female,38,4
15785980,Williford,588,Spain,Male,34,6
15644200,Hamilton,807,Spain,Female,42,1
15793949,Cheng,726,France,Female,48,4
15645103,Su,812,Germany,Male,25,5
15705860,McKenzie,631,Germany,Male,40,3
15623828,Akobundu,682,France,Male,30,4
15715003,Ko,625,Spain,Female,49,2
15623471,Marcelo,607,Germany,Male,38,3
15798348,Chukwuebuka,600,Spain,Female,50,6
15743016,MacDonald,602,Spain,Female,22,7
15769499,Lampungmeiua,545,Spain,Female,74,3
15798521,Tai,675,Spain,Male,33,3
15706534,Enyinnaya,581,France,Female,47,1
15706186,McKenzie,640,Germany,Male,33,8
15812197,Kline,850,France,Male,38,7
15650933,Ma,490,Spain,Female,48,8
15692991,Wood,710,Spain,Female,38,4
15631189,Riggs,613,Germany,Male,38,9
15762198,Capon,812,France,Male,34,5
15699598,Smith,723,France,Female,20,4
15692744,Davison,512,France,Male,36,4
15688963,Ingram,731,France,Female,52,10
15599131,Dilke,650,Germany,Male,26,4
15680303,Gibson,594,France,Male,57,6
15628674,Iadanza,844,France,Male,40,7
15648075,Hebert,686,Germany,Female,47,5
15586970,Pinto,695,Germany,Male,52,8
15625698,Dumetochukwu,624,Spain,Female,23,6
15790497,Ross,503,Spain,Male,37,6
15682618,Jamieson,535,France,Female,31,7
15762937,Chiganu,743,Germany,Female,32,6
15750929,Burgess,702,Spain,Male,39,8
15729832,Cheng,658,France,Male,29,3
15633650,Woods,677,Germany,Female,41,8
15748856,Liang,664,France,Male,32,10
15589195,Bluett,766,Germany,Female,38,7
15699911,Chapman,461,Spain,Female,35,8
15663438,Andrejew,688,Spain,Male,36,0
15692583,Udobata,678,France,Female,32,5
15591257,Ejimofor,796,France,Male,24,8
15646513,Spyer,803,France,Male,42,5
15708063,Walker,712,France,Male,36,2
15696098,Palermo,498,France,Female,31,10
15645517,Philip,850,Spain,Male,22,2
15649744,Fallaci,628,France,Female,51,3
15604304,Perry,539,Germany,Female,34,4
15784092,Henderson,732,France,Male,36,7
15585198,Bergamaschi,715,France,Male,41,4
15624347,Fokine,651,France,Male,40,4
15621687,Mackay,813,France,Male,34,0
15689081,Wu,692,France,Male,29,4
15813168,Maslova,756,Germany,Female,39,3
15604295,Wei,543,France,Male,36,6
15724127,McLean,790,France,Female,26,4
15673055,Sung,494,Spain,Male,38,7
15768201,Paterson,850,France,Female,39,2
15782219,Fanucci,703,Spain,Male,29,9
15746410,Thompson,432,Spain,Male,38,7
15780144,Tisdall,512,Germany,Female,32,2
15590476,Onochie,589,France,Male,28,7
15624293,Mironova,514,France,Female,46,3
15618182,Ndubueze,678,France,Female,38,2
15660316,Stephenson,420,Germany,Female,34,1
15678886,Golubev,679,Germany,Male,38,7
15616330,Liao,595,France,Male,31,4
15592229,Mullan,713,France,Female,52,0
15798424,Glover,833,Germany,Male,59,1
15714750,Northey,690,France,Female,42,3
15648800,Paterson,731,Germany,Female,21,8
15626147,Maclean,608,France,Female,62,8
15626608,Howarde,479,Spain,Male,48,5
15723250,Teng,519,France,Male,42,8
15592583,Colman,731,France,Female,47,1
15759381,Johnson,617,Spain,Male,61,7
15585241,Butcher,756,Spain,Male,29,2
15589358,Stanley,848,Germany,Male,31,4
15672704,Jackson,809,France,Female,24,4
15789955,Hu,698,Germany,Male,56,1
15596800,Hill,779,Germany,Male,33,1
15627305,Pan,606,Spain,Male,35,7
15645316,Han,612,Germany,Female,58,1
15593973,Wilkie,663,Spain,Female,33,8
15647301,Bray,549,Germany,Female,45,3
15750258,Ann,675,France,Female,32,2
15685309,Souter,669,France,Female,35,7
15628205,Greco,571,Germany,Female,34,1
15733974,Mao,500,Spain,Male,37,9
15762110,Anderson,628,France,Male,37,0
15706899,Ma,559,France,Male,34,4
15732660,Black,769,France,Female,27,2
15656121,Medvedeva,733,Germany,Male,31,6
15614220,Benson,750,France,Male,22,5
15645269,Duncan,583,France,Female,42,4
15698510,Onwudiwe,468,Germany,Male,42,9
15569247,Mitchell,727,Spain,Female,57,1
15566251,Ferrari,618,France,Female,37,5
15716134,Russo,617,France,Male,40,5
